File Name,Flat Fee,Annual fee threshold 1,Annual fee Threshold 2,Annual fee Threshold 3,Annual fee Threshold 4,Annual fee Threshold 5,Annual fee Threshold 6,Annual fee Threshold 7,Annual fee Threshold 8,Minimum investment (Amount/No),Negotiable (Yes/No),Negotiable threshold (Number/ N/A),Verification Summary,Digit % Count,Dollar Count,Fee Count,Text Length,adviser_id1,adviser_id2,sequence_num,filing_date,Annual fee threshold 1_clean,Annual fee threshold 1_lower_bound,Annual fee threshold 1_upper_bound,Annual fee threshold 1_fee_pct,Annual fee Threshold 2_clean,Annual fee Threshold 2_lower_bound,Annual fee Threshold 2_upper_bound,Annual fee Threshold 2_fee_pct,Annual fee Threshold 3_clean,Annual fee Threshold 3_lower_bound,Annual fee Threshold 3_upper_bound,Annual fee Threshold 3_fee_pct,Annual fee Threshold 4_clean,Annual fee Threshold 4_lower_bound,Annual fee Threshold 4_upper_bound,Annual fee Threshold 4_fee_pct,Annual fee Threshold 5_clean,Annual fee Threshold 5_lower_bound,Annual fee Threshold 5_upper_bound,Annual fee Threshold 5_fee_pct,Annual fee Threshold 6_clean,Annual fee Threshold 6_lower_bound,Annual fee Threshold 6_upper_bound,Annual fee Threshold 6_fee_pct,Annual fee Threshold 7_clean,Annual fee Threshold 7_lower_bound,Annual fee Threshold 7_upper_bound,Annual fee Threshold 7_fee_pct,Annual fee Threshold 8_clean,Annual fee Threshold 8_lower_bound,Annual fee Threshold 8_upper_bound,Annual fee Threshold 8_fee_pct,Negotiable threshold (Number/ N/A)_clean,Negotiable threshold (Number/ N/A)_lower_bound,Negotiable threshold (Number/ N/A)_upper_bound,Negotiable threshold (Number/ N/A)_fee_pct,flat_fee_clean,has_flat_fee,min_investment_clean,has_min_investment,negotiable_clean,negotiable_threshold_clean,fee_structure_type,fee_tier_count,potential_multiple_products,filing_year
formadv_part2_1_extracted\103747_41104_7_20150206_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,1,0,3,1012,103747,41104,7,2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2015
formadv_part2_1_extracted\103747_41104_8_20160310_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,1,0,3,940,103747,41104,8,2016-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2016
formadv_part2_1_extracted\103747_41104_9_20160613_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,1,0,3,940,103747,41104,9,2016-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2016
formadv_part2_1_extracted\1037_103874_1_20130904_fees_section.txt.txt,0.075% [VERIFIED],"$0 - $100,000 (0.30%) [VERIFIED]","$100,001 - $333,333 (0.30% - 1.00%) [VERIFIED]","$333,334 - $1,000,000 (1.00% - 1.00%) [VERIFIED]","$1,000,001 - $4,000,000 (1.00% - 1.00%) [VERIFIED]","$4,000,001 - $10,000,000 (1.00% - 1.00%) [VERIFIED]","$10,000,000+ (1.00%+) [VERIFIED]",,,No,No,No,"1,2,3,4,5,6,7",3,6,29,4668,1037,103874,1,2013-09-04,$0 - $100000 (0.30%),0.0,100000.0,0.3,$100001 - $333333 (0.30%),100001.0,333333.0,0.3,$333334 - $1000000 (1.00%),333334.0,1000000.0,1.0,$1000001 - $4000000 (1.00%),1000001.0,4000000.0,1.0,$4000001 - $10000000 (1.00%),4000001.0,10000000.0,1.0,,,,,,,,,,,,,,,,,0.075,True,,False,False,,Flat Fee,5,False,2013
formadv_part2_1_extracted\1037_105702_1_20131031_fees_section.txt.txt,$125 [VERIFIED],"$0 - $100,000 (0.30%) [VERIFIED]","$100,001 - $333,333 (0.30% - 1.00%) [VERIFIED]","$333,334 - $1,000,000 (1.00%) [VERIFIED]","$1,000,001+ (1.00%+) [VERIFIED]",,,,,No,Yes,No,"1,2,3,4,5",3,6,29,4757,1037,105702,1,2013-10-31,$0 - $100000 (0.30%),0.0,100000.0,0.3,$100001 - $333333 (0.30%),100001.0,333333.0,0.3,$333334 - $1000000 (1.00%),333334.0,1000000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,125.0,True,,False,True,,Flat Fee,3,False,2013
formadv_part2_1_extracted\1037_109583_1_20140214_fees_section.txt.txt,$125 [VERIFIED],"$0 - $1,000,000 (0.39%) [VERIFIED]","$1,000,001 - $5,000,000 (0.35%) [VERIFIED]","$5,000,001 - $10,000,000 (0.30%) [VERIFIED]","$10,000,001+ (0.25%) [VERIFIED]","$0 - $100,000 (0.08% - 1.00%) [VERIFIED]",,,,No,Yes,No,"1,2,3,4,5,6",10,16,30,5420,1037,109583,1,2014-02-14,$0 - $1000000 (0.39%),0.0,1000000.0,0.39,$1000001 - $5000000 (0.35%),1000001.0,5000000.0,0.35,$5000001 - $10000000 (0.30%),5000001.0,10000000.0,0.3,,,,,$0 - $100000 (0.08%),0.0,100000.0,0.08,,,,,,,,,,,,,,,,,125.0,True,,False,True,,Flat Fee,4,False,2014
formadv_part2_1_extracted\1037_121150_1_20140731_fees_section.txt.txt,$125 [VERIFIED],"$0 - $1,000,000 (0.39%) [VERIFIED]","$1,000,001 - $5,000,000 (0.35%) [VERIFIED]","$5,000,001 - $10,000,000 (0.30%) [VERIFIED]","$10,000,001+ (0.25%) [VERIFIED]","$0 - $100,000 (0.08% - 1.00%) [VERIFIED]",,,,No,Yes,No,"1,2,3,4,5,6",10,16,30,5420,1037,121150,1,2014-07-31,$0 - $1000000 (0.39%),0.0,1000000.0,0.39,$1000001 - $5000000 (0.35%),1000001.0,5000000.0,0.35,$5000001 - $10000000 (0.30%),5000001.0,10000000.0,0.3,,,,,$0 - $100000 (0.08%),0.0,100000.0,0.08,,,,,,,,,,,,,,,,,125.0,True,,False,True,,Flat Fee,4,False,2014
formadv_part2_1_extracted\1037_226334_1_20150710_fees_section.txt.txt,$125 [VERIFIED],"$0 - $1,000,000 (0.39%) [VERIFIED]","$1,000,001 - $5,000,000 (0.35%) [VERIFIED]","$5,000,001 - $10,000,000 (0.30%) [VERIFIED]","$10,000,001+ (0.25%) [VERIFIED]","$0 - $100,000 (0.08% - 1.00%) [VERIFIED]",,,,No,Yes,No,"1,2,3,4,5,6",10,16,29,5413,1037,226334,1,2015-07-10,$0 - $1000000 (0.39%),0.0,1000000.0,0.39,$1000001 - $5000000 (0.35%),1000001.0,5000000.0,0.35,$5000001 - $10000000 (0.30%),5000001.0,10000000.0,0.3,,,,,$0 - $100000 (0.08%),0.0,100000.0,0.08,,,,,,,,,,,,,,,,,125.0,True,,False,True,,Flat Fee,4,False,2015
formadv_part2_1_extracted\1037_243934_1_20150827_fees_section.txt.txt,$125 [VERIFIED],"$0 - $1,000,000 (0.39%) [VERIFIED]","$1,000,001 - $5,000,000 (0.35%) [VERIFIED]","$5,000,001 - $10,000,000 (0.30%) [VERIFIED]","$10,000,000+ (0.25%) [VERIFIED]",,,,"$80 - $100 per $100,000 (0.08% - 1.00%) [VERIFIED]",No,Yes,No,"1,2,3,4,5,9",10,16,29,5557,1037,243934,1,2015-08-27,$0 - $1000000 (0.39%),0.0,1000000.0,0.39,$1000001 - $5000000 (0.35%),1000001.0,5000000.0,0.35,$5000001 - $10000000 (0.30%),5000001.0,10000000.0,0.3,,,,,,,,,,,,,,,,,$80 - $100 (0.08%),80.0,100.0,0.08,,,,,125.0,True,,False,True,,Flat Fee,4,False,2015
formadv_part2_1_extracted\1037_262723_1_20160916_fees_section.txt.txt,$125 [VERIFIED],"$0 - $1,000,000 (0.39%) [VERIFIED]","$1,000,001 - $5,000,000 (0.35%) [VERIFIED]","$5,000,001 - $10,000,000 (0.30%) [VERIFIED]","$10,000,001+ (0.25%) [VERIFIED]",,,,0.50% - 0.80% [VERIFIED],No,Yes,No,"1,2,3,4,5,9",10,16,30,4910,1037,262723,1,2016-09-16,$0 - $1000000 (0.39%),0.0,1000000.0,0.39,$1000001 - $5000000 (0.35%),1000001.0,5000000.0,0.35,$5000001 - $10000000 (0.30%),5000001.0,10000000.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,125.0,True,,False,True,,Flat Fee,3,False,2016
formadv_part2_1_extracted\1037_284148_1_20171027_fees_section.txt.txt,$125 [VERIFIED],"$0 - $500,000 (0.75%) [VERIFIED]","$500,001 - $1,000,000 (0.55%) [VERIFIED]","$1,000,001 - $5,000,000 (0.35%) [VERIFIED]","$5,000,001 - $7,500,000 (0.30%) [VERIFIED]","$7,500,001 - $15,000,000 (0.25%) [VERIFIED]","$15,000,000+ (0.20%) [VERIFIED]","$100,000 - $1,250,000 (0.08% - 1.25%) [VERIFIED]",,No,Yes,,"1,2,3,4,5,6,7,8",14,22,36,6294,1037,284148,1,2017-10-27,$0 - $500000 (0.75%),0.0,500000.0,0.75,$500001 - $1000000 (0.55%),500001.0,1000000.0,0.55,$1000001 - $5000000 (0.35%),1000001.0,5000000.0,0.35,$5000001 - $7500000 (0.30%),5000001.0,7500000.0,0.3,$7500001 - $15000000 (0.25%),7500001.0,15000000.0,0.25,,,,,$100000 - $1250000 (0.08%),100000.0,1250000.0,0.08,,,,,,,,,125.0,True,,False,True,,Flat Fee,6,False,2017
formadv_part2_1_extracted\1037_284148_2_20180928_fees_section.txt.txt,$125 [VERIFIED],"$0 - $500,000 (0.75%) [VERIFIED]","$500,001 - $1,000,000 (0.55%) [VERIFIED]","$1,000,001 - $5,000,000 (0.35%) [VERIFIED]","$5,000,001 - $7,500,000 (0.30%) [VERIFIED]","$7,500,001 - $15,000,000 (0.25%) [VERIFIED]","$15,000,001+ (0.20%) [VERIFIED]","$100,000 - $187,500 (0.20% - 0.375%) [VERIFIED]",,No,Yes,,"1,2,3,4,5,6,7,8",14,22,36,6480,1037,284148,2,2018-09-28,$0 - $500000 (0.75%),0.0,500000.0,0.75,$500001 - $1000000 (0.55%),500001.0,1000000.0,0.55,$1000001 - $5000000 (0.35%),1000001.0,5000000.0,0.35,$5000001 - $7500000 (0.30%),5000001.0,7500000.0,0.3,$7500001 - $15000000 (0.25%),7500001.0,15000000.0,0.25,,,,,$100000 - $187500 (0.20%),100000.0,187500.0,0.2,,,,,,,,,125.0,True,,False,True,,Flat Fee,6,False,2018
formadv_part2_1_extracted\1037_44784_1_20110330_fees_section.txt.txt,$125 [VERIFIED],"$0 - $100,000 (0.30%) [VERIFIED]","$100,001 - $333,333 (0.30% - 1.00%) [VERIFIED]","$333,334 - $1,000,000 (1.00% - 2.50%) [VERIFIED]","$1,000,001+ (2.50%) [VERIFIED]",,,,,No,Yes,No,"1,2,3,4,5",3,6,29,4738,1037,44784,1,2011-03-30,$0 - $100000 (0.30%),0.0,100000.0,0.3,$100001 - $333333 (0.30%),100001.0,333333.0,0.3,$333334 - $1000000 (1.00%),333334.0,1000000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,125.0,True,,False,True,,Flat Fee,3,False,2011
formadv_part2_1_extracted\1037_68572_1_20120207_fees_section.txt.txt,0.075% [VERIFIED],"$0 - $100,000 (0.30%) [VERIFIED]","$100,001 - $333,333 (0.30% - 1.00%) [VERIFIED]","$333,334 - $1,000,000 (1.00% - 3.00%) [VERIFIED]","$1,000,001 - $3,333,333 (3.00% - 10.00%) [VERIFIED]","$3,333,334 - $10,000,000 (10.00% - 30.00%) [VERIFIED]","$10,000,000+ (30.00%+) [VERIFIED]",,,No,No,No,"1,2,3,4,5,6,7",3,6,29,4664,1037,68572,1,2012-02-07,$0 - $100000 (0.30%),0.0,100000.0,0.3,$100001 - $333333 (0.30%),100001.0,333333.0,0.3,$333334 - $1000000 (1.00%),333334.0,1000000.0,1.0,$1000001 - $3333333 (3.00%),1000001.0,3333333.0,3.0,$3333334 - $10000000 (10.00%),3333334.0,10000000.0,10.0,,,,,,,,,,,,,,,,,0.075,True,,False,False,,Flat Fee,5,False,2012
formadv_part2_1_extracted\1037_82483_1_20120625_fees_section.txt.txt,$125 [VERIFIED],"$0 - $100,000 (0.30%) [VERIFIED]","$100,001 - $333,333 (0.30% - 0.75%) [VERIFIED]","$333,334 - $1,000,000 (0.075% - 0.25%) [VERIFIED]",,,,,,No,No,No,"1,2,3,4",3,6,29,4668,1037,82483,1,2012-06-25,$0 - $100000 (0.30%),0.0,100000.0,0.3,$100001 - $333333 (0.30%),100001.0,333333.0,0.3,$333334 - $1000000 (0.075%),333334.0,1000000.0,0.075,,,,,,,,,,,,,,,,,,,,,,,,,125.0,True,,False,False,,Flat Fee,3,False,2012
formadv_part2_1_extracted\1037_89923_1_20130115_fees_section.txt.txt,$125 [VERIFIED],"$0 - $100,000 (0.30%) [VERIFIED]","$100,001 - $333,333 (0.30% - 0.75%) [VERIFIED]","$333,334 - $1,000,000 (0.075% - 0.25%) [VERIFIED]",,,,,,No,No,No,"1,2,3,4",3,6,29,4668,1037,89923,1,2013-01-15,$0 - $100000 (0.30%),0.0,100000.0,0.3,$100001 - $333333 (0.30%),100001.0,333333.0,0.3,$333334 - $1000000 (0.075%),333334.0,1000000.0,0.075,,,,,,,,,,,,,,,,,,,,,,,,,125.0,True,,False,False,,Flat Fee,3,False,2013
formadv_part2_1_extracted\1037_90061_1_20130118_fees_section.txt.txt,0.075% [VERIFIED],"$0 - $100,000 (0.30%) [VERIFIED]","$100,001 - $333,333 (0.30% - 0.75%) [VERIFIED]","$333,334 - $1,000,000 (0.075% - 0.25%) [VERIFIED]",,,,,,No,No,No,"1,2,3,4",3,6,29,4668,1037,90061,1,2013-01-18,$0 - $100000 (0.30%),0.0,100000.0,0.3,$100001 - $333333 (0.30%),100001.0,333333.0,0.3,$333334 - $1000000 (0.075%),333334.0,1000000.0,0.075,,,,,,,,,,,,,,,,,,,,,,,,,0.075,True,,False,False,,Flat Fee,3,False,2013
formadv_part2_1_extracted\103846_100098_1_20130506_fees_section.txt.txt,No,"$0 - $10,000,000 (1%) [VERIFIED]","$10,000,001 - $20,000,000 (0.75%) [VERIFIED]","$20,000,001 - $50,000,000 (0.50%) [VERIFIED]","$50,000,001 - $100,000,000 (0.30%) [VERIFIED]","$100,000,001+ (0.20%) [VERIFIED]",,,,No,Yes,No,"2,3,4,5,6",5,14,52,6695,103846,100098,1,2013-05-06,$0 - $10000000 (1%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.75%),10000001.0,20000000.0,0.75,$20000001 - $50000000 (0.50%),20000001.0,50000000.0,0.5,$50000001 - $100000000 (0.30%),50000001.0,100000000.0,0.3,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,4,False,2013
formadv_part2_1_extracted\103846_100099_1_20130506_fees_section.txt.txt,"""Flat Rate ($5,000 - $25,000 / No)"" [VERIFIED]","""Hourly fees ($250 - $600 / N/A)"" [VERIFIED]",,,,,,,,No,Yes,No,"1,2",0,4,35,4806,103846,100099,1,2013-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,True,,False,True,,Flat Fee,0,False,2013
formadv_part2_1_extracted\103846_101647_1_20130626_fees_section.txt.txt,No,"$0 - $10,000,000 (1%) [VERIFIED]","$10,000,001 - $20,000,000 (0.75%) [VERIFIED]","$20,000,001 - $50,000,000 (0.50%) [VERIFIED]","$50,000,001 - $100,000,000 (0.30%) [VERIFIED]","$100,000,001+ (0.20%) [VERIFIED]",,,,No,Yes,No,"2,3,4,5,6",5,14,52,6695,103846,101647,1,2013-06-26,$0 - $10000000 (1%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.75%),10000001.0,20000000.0,0.75,$20000001 - $50000000 (0.50%),20000001.0,50000000.0,0.5,$50000001 - $100000000 (0.30%),50000001.0,100000000.0,0.3,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,4,False,2013
formadv_part2_1_extracted\103846_101648_1_20130626_fees_section.txt.txt,"""Flat Rate ($1,000 - $50,000 / No)"" [VERIFIED]",,,,,,,"$0 - $50,000,000 (0.20% - 1%) [VERIFIED]",,No,Yes,No,"1,8",2,5,44,5525,103846,101648,1,2013-06-26,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $50000000 (0.20%),0.0,50000000.0,0.2,,,,,,,,,1000.0,True,,False,True,,Flat Fee,1,False,2013
formadv_part2_1_extracted\103846_101649_1_20130626_fees_section.txt.txt,"""Flat Rate ($5,000 - $25,000 / No)"" [VERIFIED]","""Hourly fees ($250 - $600 / N/A)"" [VERIFIED]",,,,,,,,No,Yes,No,"1,2",0,4,35,4806,103846,101649,1,2013-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,True,,False,True,,Flat Fee,0,False,2013
formadv_part2_1_extracted\103846_105926_1_20131107_fees_section.txt.txt,No,"$0 - $10,000,000 (1%) [VERIFIED]","$10,000,001 - $20,000,000 (0.75%) [VERIFIED]","$20,000,001 - $50,000,000 (0.50%) [VERIFIED]","$50,000,001 - $100,000,000 (0.30%) [VERIFIED]","$100,000,001+ (0.20%) [VERIFIED]",,,,No,Yes,No,"2,3,4,5,6",5,14,52,6894,103846,105926,1,2013-11-07,$0 - $10000000 (1%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.75%),10000001.0,20000000.0,0.75,$20000001 - $50000000 (0.50%),20000001.0,50000000.0,0.5,$50000001 - $100000000 (0.30%),50000001.0,100000000.0,0.3,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,4,False,2013
formadv_part2_1_extracted\103846_105927_1_20131107_fees_section.txt.txt,"""Flat Rate ($250 - $600 / No)"" [VERIFIED]","$5,000 - $25,000 (N/A) [VERIFIED]",,,,,,,,No,Yes,No,"1,2",0,4,35,4911,103846,105927,1,2013-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,True,,False,True,,Flat Fee,0,False,2013
formadv_part2_1_extracted\103846_105928_1_20131107_fees_section.txt.txt,"""Flat Rate ($1,000 - $50,000 / No)"" [VERIFIED]",,,,,,,$200 - $500 (0.20% - 1%) [VERIFIED],,No,Yes,No,"1,8",2,5,44,5525,103846,105928,1,2013-11-07,,,,,,,,,,,,,,,,,,,,,,,,,$200 - $500 (0.20%),200.0,500.0,0.2,,,,,,,,,1000.0,True,,False,True,,Flat Fee,1,False,2013
formadv_part2_1_extracted\103846_106011_1_20131111_fees_section.txt.txt,No,"$0 - $10,000,000 (1%) [VERIFIED]","$10,000,001 - $20,000,000 (0.75%) [VERIFIED]","$20,000,001 - $50,000,000 (0.50%) [VERIFIED]","$50,000,001 - $100,000,000 (0.30%) [VERIFIED]","$100,000,001+ (0.20%) [VERIFIED]",,,,No,Yes,No,"2,3,4,5,6",5,14,52,6894,103846,106011,1,2013-11-11,$0 - $10000000 (1%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.75%),10000001.0,20000000.0,0.75,$20000001 - $50000000 (0.50%),20000001.0,50000000.0,0.5,$50000001 - $100000000 (0.30%),50000001.0,100000000.0,0.3,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,4,False,2013
formadv_part2_1_extracted\103846_106012_1_20131111_fees_section.txt.txt,"""Flat Rate ($250 - $600 / No)"" [VERIFIED]","$5,000 - $25,000 (N/A) [VERIFIED]",,,,,,,,No,Yes,No,"1,2",0,4,35,4911,103846,106012,1,2013-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,True,,False,True,,Flat Fee,0,False,2013
formadv_part2_1_extracted\103846_106013_1_20131111_fees_section.txt.txt,"""Flat Rate ($1,000 - $50,000 / No)"" [VERIFIED]",,,,,,,"$0 - $50,000,000 (0.20% - 1%) [VERIFIED]",,No,Yes,No,"1,8",2,5,44,5525,103846,106013,1,2013-11-11,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $50000000 (0.20%),0.0,50000000.0,0.2,,,,,,,,,1000.0,True,,False,True,,Flat Fee,1,False,2013
formadv_part2_1_extracted\103846_116891_1_20140331_fees_section.txt.txt,No,"$0 - $10,000,000 (1%) [VERIFIED]","$10,000,001 - $20,000,000 (0.75%) [VERIFIED]","$20,000,001 - $50,000,000 (0.50%) [VERIFIED]","$50,000,001 - $100,000,000 (0.30%) [VERIFIED]","$100,000,001+ (0.20%) [VERIFIED]",,,,No,Yes,No,"2,3,4,5,6",5,14,52,8365,103846,116891,1,2014-03-31,$0 - $10000000 (1%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.75%),10000001.0,20000000.0,0.75,$20000001 - $50000000 (0.50%),20000001.0,50000000.0,0.5,$50000001 - $100000000 (0.30%),50000001.0,100000000.0,0.3,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,4,False,2014
formadv_part2_1_extracted\103846_116892_1_20140331_fees_section.txt.txt,"""Flat Rate ($300 - $600 / No)"" [VERIFIED]","$5,000 - $7,500 (N/A) [VERIFIED]",,,,,,,,No,Yes,No,"1,2",0,4,34,5105,103846,116892,1,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,True,,False,True,,Flat Fee,0,False,2014
formadv_part2_1_extracted\103846_116893_1_20140331_fees_section.txt.txt,"""Flat Rate ($1,000 - $50,000 / No)"" [VERIFIED]",,,,,,,"$0 - $50,000,000 (0.20% - 1%) [VERIFIED]",,No,Yes,No,"1,8",2,4,45,6018,103846,116893,1,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $50000000 (0.20%),0.0,50000000.0,0.2,,,,,,,,,1000.0,True,,False,True,,Flat Fee,1,False,2014
formadv_part2_1_extracted\103846_117118_1_20140402_fees_section.txt.txt,"""Flat Rate ($300 - $600 / No)"" [VERIFIED]","$5,000 - $7,500 (N/A) [VERIFIED]",,,,,,,,No,Yes,No,"1,2",0,4,34,5105,103846,117118,1,2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,True,,False,True,,Flat Fee,0,False,2014
formadv_part2_1_extracted\103846_145842_1_20150331_fees_section.txt.txt,$200 - $500 per hour [VERIFIED],"$0 - $10,000,000 (1%) [VERIFIED]","$10,000,001 - $20,000,000 (0.75%) [VERIFIED]","$20,000,001 - $50,000,000 (0.50%) [VERIFIED]","$50,000,001 - $100,000,000 (0.30%) [VERIFIED]","$100,000,001+ (0.20%) [VERIFIED]",,,,No,Yes,No,"1,2,3,4,5,6",5,14,51,7845,103846,145842,1,2015-03-31,$0 - $10000000 (1%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.75%),10000001.0,20000000.0,0.75,$20000001 - $50000000 (0.50%),20000001.0,50000000.0,0.5,$50000001 - $100000000 (0.30%),50000001.0,100000000.0,0.3,,,,,,,,,,,,,,,,,,,,,200.0,True,,False,True,,Flat Fee,4,False,2015
formadv_part2_1_extracted\103846_145842_2_20160201_fees_section.txt.txt,$200 - $500 per hour / No [VERIFIED],"$0 - $10,000,000 (1%) [VERIFIED]","$10,000,001 - $20,000,000 (0.75%) [VERIFIED]","$20,000,001 - $50,000,000 (0.50%) [VERIFIED]","$50,000,001 - $100,000,000 (0.30%) [VERIFIED]","$100,000,001+ (0.20%) [VERIFIED]",,,,No,Yes,No,"1,2,3,4,5,6",5,14,51,7834,103846,145842,2,2016-02-01,$0 - $10000000 (1%),0.0,10000000.0,1.0,$10000001 - $20000000 (0.75%),10000001.0,20000000.0,0.75,$20000001 - $50000000 (0.50%),20000001.0,50000000.0,0.5,$50000001 - $100000000 (0.30%),50000001.0,100000000.0,0.3,,,,,,,,,,,,,,,,,,,,,200.0,True,,False,True,,Flat Fee,4,False,2016
formadv_part2_1_extracted\103846_145843_1_20150331_fees_section.txt.txt,No,,,,,,,,"$5,000 - $7,500 [VERIFIED]",No,Yes,No,9,0,4,35,5320,103846,145843,1,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2015
formadv_part2_1_extracted\103846_145843_2_20150401_fees_section.txt.txt,No,,,,,,,,"$5,000 - $7,500 [VERIFIED]",No,Yes,No,9,0,4,35,5320,103846,145843,2,2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2015
formadv_part2_1_extracted\103846_145844_1_20150331_fees_section.txt.txt,No,,,,,,,,"$5,000 - $7,500 [VERIFIED]",No,Yes,No,9,0,4,35,5320,103846,145844,1,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2015
formadv_part2_1_extracted\103846_145930_1_20150401_fees_section.txt.txt,"$1,000 - $50,000 [VERIFIED]",,,,,,,$200 - $500 (Hourly) [VERIFIED],0.20% - 1% [VERIFIED],No,Yes,No,"1,8,9",2,4,45,5939,103846,145930,1,2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,True,,False,True,,Flat Fee,0,False,2015
formadv_part2_1_extracted\103846_145931_1_20150401_fees_section.txt.txt,"""Flat Rate ($300 - $650 / No)"" [VERIFIED]","$5,000 - $7,500 (N/A) [VERIFIED]",,,,,,,,No,Yes,No,"1,2",0,4,35,5320,103846,145931,1,2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,True,,False,True,,Flat Fee,0,False,2015
formadv_part2_1_extracted\103846_145931_2_20150430_fees_section.txt.txt,No,,,,,,,,"$5,000 - $7,500 [VERIFIED]",No,Yes,No,9,0,4,35,5320,103846,145931,2,2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2015
formadv_part2_1_extracted\103846_18148_1_20090402_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,3582,103846,18148,1,2009-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2009
formadv_part2_1_extracted\103846_18149_1_20090402_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,1908,103846,18149,1,2009-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2009
formadv_part2_1_extracted\103846_18150_1_20090402_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,3297,103846,18150,1,2009-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2009
formadv_part2_1_extracted\103846_20637_1_20090824_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,1292,103846,20637,1,2009-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2009
formadv_part2_1_extracted\103846_21270_1_20091002_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,2673,103846,21270,1,2009-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2009
formadv_part2_1_extracted\103846_25428_1_20100331_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,0,2895,103846,25428,1,2010-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2010
